site_id,site_name,receiving_watercourse,in_conham_filter,outfall_lat,outfall_lon,distance_miles,upstream,event_start,event_end,duration_hours
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T06:45:21+00:00,2025-11-14T06:50:13+00:00,0.08
WXW00284,FRAMPTON COTTERELL ST PETERS CHURCH (NW) CHURCH ROAD,RIVER FROME,False,51.5356155,-2.481174553,6.682,True,2025-11-14T06:46:00+00:00,2025-11-16T00:01:00+00:00,41.25
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T06:54:41+00:00,2025-11-14T06:59:28+00:00,0.08
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T07:00:00+00:00,2025-11-14T07:02:00+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T07:03:55+00:00,2025-11-14T07:08:43+00:00,0.08
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T07:10:09+00:00,2025-11-14T07:11:50+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T07:13:15+00:00,2025-11-14T07:18:02+00:00,0.08
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T07:18:00+00:00,2025-11-14T07:20:00+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T07:22:29+00:00,2025-11-14T07:27:25+00:00,0.08
WXW00707,MELKSHAM INLET,RIVER AVON,True,51.37544939,-2.14770772,17.359,True,2025-11-14T07:26:00+00:00,2025-11-14T08:30:00+00:00,1.07
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T07:29:32+00:00,2025-11-14T07:31:17+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T07:31:48+00:00,2025-11-14T07:36:46+00:00,0.08
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T07:34:00+00:00,2025-11-14T07:38:00+00:00,0.07
WXW01288,BRISTOL WORDSWORTH ROAD ATTENUATION TANK,THE HORFIELD BROOK,False,51.4895722,-2.572539575,3.49,False,2025-11-14T07:34:00+00:00,2025-11-15T04:36:00+00:00,21.03
WXW00812,NORTON ST PHILIP STORM TANK,TRIBUTARY OF NORTON BROOK(S),False,51.3032825,-2.334489271,13.051,True,2025-11-14T07:38:00+00:00,2025-11-15T15:36:00+00:00,31.97
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T07:40:00+00:00,2025-11-14T07:42:00+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T07:40:53+00:00,2025-11-14T07:46:02+00:00,0.09
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-11-14T07:42:00+00:00,2025-11-14T07:46:00+00:00,0.07
WXW00421,PUCKLECHURCH FELTHAM ROAD,TRIBUTARY OF FELTHAM BROOK,False,51.48620132,-2.429108781,5.372,True,2025-11-14T07:42:00+00:00,2025-11-14T10:36:00+00:00,2.9
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T07:45:52+00:00,2025-11-14T07:47:34+00:00,0.03
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-11-14T07:48:00+00:00,2025-11-14T08:06:00+00:00,0.3
WXW00305,FRAMPTON COTTERELL CLYDE RD BRICKENHILL PARSONAGE BRIDGE,RIVER FROME,False,51.53298093,-2.48117561,6.511,True,2025-11-14T07:50:00+00:00,2025-11-14T08:24:00+00:00,0.57
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T07:50:00+00:00,2025-11-14T07:52:00+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T07:50:02+00:00,2025-11-14T07:55:27+00:00,0.09
WXW00139,BRISTOL WELLINGTON HILL WEST / BISHOPTHORPE ROAD,TRIB OF RIVER TRYM VIA SWS,False,51.49121014,-2.595721481,4.139,False,2025-11-14T07:56:00+00:00,2025-11-14T07:58:00+00:00,0.03
WXW01203,BRISTOL WELLINGTON HILL WEST NO 158,TRIB OF RIVER TRYM VIA SWS,False,51.49224288,-2.599508837,4.298,False,2025-11-14T07:58:00+00:00,2025-11-14T08:06:00+00:00,0.13
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T07:59:12+00:00,2025-11-14T08:05:03+00:00,0.1
WXW00591,KEYNSHAM STORM TANK,RIVER AVON,True,51.41664926,-2.484641231,2.91,True,2025-11-14T08:00:00+00:00,2025-11-15T15:00:00+00:00,31.0
WXW00405,BRISTOL ELLESMERE ROAD R/O 15 AND 16,TRIB OF THE BRISLINGTON BROOK,False,51.4269522,-2.554036022,1.489,False,2025-11-14T08:02:00+00:00,2025-11-15T03:34:00+00:00,19.53
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T08:02:47+00:00,2025-11-14T08:04:30+00:00,0.03
WXW00992,SHOSCOMBE STORM TANK,WELLOW BROOK,False,51.301368,-2.407989644,11.323,True,2025-11-14T08:07:00+00:00,2025-11-14T08:17:00+00:00,0.17
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T08:08:36+00:00,2025-11-14T08:15:13+00:00,0.11
WXW00639,LONG DEAN INLET,BY BROOK,False,51.47954044,-2.220648616,13.735,True,2025-11-14T08:09:00+00:00,2025-11-14T08:17:00+00:00,0.13
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-11-14T08:10:00+00:00,2025-11-14T08:12:00+00:00,0.03
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T08:12:00+00:00,2025-11-14T08:14:00+00:00,0.03
WXW01260,WILLSBRIDGE ,RIVER AVON,True,51.42875006,-2.487344,2.328,True,2025-11-14T08:16:00+00:00,2025-11-15T12:08:00+00:00,27.87
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T08:18:00+00:00,2025-11-14T08:20:00+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T08:18:27+00:00,2025-11-14T08:27:14+00:00,0.15
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T08:21:55+00:00,2025-11-14T08:23:37+00:00,0.03
WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,True,51.38273558,-2.355717322,8.831,True,2025-11-14T08:22:00+00:00,2025-11-14T09:30:00+00:00,1.13
WXW00305,FRAMPTON COTTERELL CLYDE RD BRICKENHILL PARSONAGE BRIDGE,RIVER FROME,False,51.53298093,-2.48117561,6.511,True,2025-11-14T08:26:00+00:00,2025-11-14T08:32:00+00:00,0.1
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-11-14T08:30:02+00:00,2025-11-14T18:25:56+00:00,9.93
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T08:36:00+00:00,2025-11-14T08:40:00+00:00,0.07
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T08:39:32+00:00,2025-11-14T08:41:14+00:00,0.03
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T08:42:00+00:00,2025-11-14T08:44:00+00:00,0.03
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T08:52:00+00:00,2025-11-14T08:54:00+00:00,0.03
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T08:55:20+00:00,2025-11-14T08:57:02+00:00,0.03
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-11-14T08:58:00+00:00,2025-11-14T09:00:00+00:00,0.03
WXW00980,MELKSHAM SHAW C OF E SCHOOL PLAYING FIELD,SOUTH BROOK,False,51.39149809,-2.162591668,16.457,True,2025-11-14T08:58:00+00:00,2025-11-15T12:12:00+00:00,27.23
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T09:00:00+00:00,2025-11-14T09:02:00+00:00,0.03
WXW01127,HOLT THE STAR,TRIBUTARY OF THE RIVER AVON,False,51.35396093,-2.195402024,15.922,True,2025-11-14T09:04:00+00:00,2025-11-15T05:06:00+00:00,20.03
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-11-14T09:08:00+00:00,2025-11-14T09:10:00+00:00,0.03
WXW00305,FRAMPTON COTTERELL CLYDE RD BRICKENHILL PARSONAGE BRIDGE,RIVER FROME,False,51.53298093,-2.48117561,6.511,True,2025-11-14T09:08:00+00:00,2025-11-15T05:14:00+00:00,20.1
WXW01048,BATHEASTON COALPIT ROAD JUNCTION WITH LONDON ROAD,ST. CATHERINES BROOK,False,51.4052369,-2.316815964,9.783,True,2025-11-14T09:08:00+00:00,2025-11-15T05:20:00+00:00,20.2
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T09:09:05+00:00,2025-11-14T09:10:50+00:00,0.03
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T09:12:00+00:00,2025-11-14T09:20:00+00:00,0.13
WXW00458,CHIPPENHAM GASTONS ROAD,HARDENHUISH BROOK,False,51.46211081,-2.125747755,17.653,True,2025-11-14T09:12:00+00:00,2025-11-15T15:30:00+00:00,30.3
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-11-14T09:14:00+00:00,2025-11-14T09:16:00+00:00,0.03
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-11-14T09:18:00+00:00,2025-11-14T10:16:00+00:00,0.97
WXW00355,CHIPPENHAM HIGH STREET O/S 6,RIVER AVON(S),False,51.45865915,-2.115893157,18.063,True,2025-11-14T09:18:00+00:00,2025-11-15T01:10:00+00:00,15.87
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T09:21:39+00:00,2025-11-14T09:23:26+00:00,0.03
WXW00707,MELKSHAM INLET,RIVER AVON,True,51.37544939,-2.14770772,17.359,True,2025-11-14T09:24:00+00:00,2025-11-14T09:52:00+00:00,0.47
WXW01203,BRISTOL WELLINGTON HILL WEST NO 158,TRIB OF RIVER TRYM VIA SWS,False,51.49224288,-2.599508837,4.298,False,2025-11-14T09:24:00+00:00,2025-11-15T04:44:00+00:00,19.33
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T09:24:00+00:00,2025-11-14T09:54:00+00:00,0.5
WXW00139,BRISTOL WELLINGTON HILL WEST / BISHOPTHORPE ROAD,TRIB OF RIVER TRYM VIA SWS,False,51.49121014,-2.595721481,4.139,False,2025-11-14T09:32:00+00:00,2025-11-14T09:34:00+00:00,0.03
WXW00525,BRISTOL HENLEAZE ROAD JUNCTION WITH HENLEAZE PARK DRIVE,TRIB OF THE RIVER TRYM VIA SWS,False,51.48773377,-2.609056345,4.358,False,2025-11-14T09:32:00+00:00,2025-11-14T10:14:00+00:00,0.7
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T09:32:07+00:00,2025-11-14T09:33:55+00:00,0.03
WXW00635,BATH KENSINGTON MEADOWS BUS DEPOT STORM TANK,RIVER AVON,True,51.39127168,-2.351802372,8.712,True,2025-11-14T09:34:00+00:00,2025-11-15T14:40:00+00:00,29.1
WXW00262,BRISTOL CHERINGTON ROAD O/S NO 2,TRIB OF RIVER TRYM VIA SWS,False,51.4925561,-2.599801032,4.323,False,2025-11-14T09:35:00+00:00,2025-11-14T09:45:00+00:00,0.17
WXW00639,LONG DEAN INLET,BY BROOK,False,51.47954044,-2.220648616,13.735,True,2025-11-14T09:36:00+00:00,2025-11-14T09:41:00+00:00,0.08
WXW01231,BRISTOL HIGH STREET / HENBURY ROAD,RIVER AVON (S),False,51.49494442,-2.617795462,4.973,False,2025-11-14T09:36:00+00:00,2025-11-15T02:57:00+00:00,17.35
WXW00468,BRISTOL GLENWOOD ROAD SIDE OF NO 2 WESTBURY ON TRYM,TRIBUTARY OF THE RIVER TRYM,False,51.49280172,-2.604500077,4.469,False,2025-11-14T09:36:00+00:00,2025-11-15T00:20:00+00:00,14.73
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-11-14T09:38:21+00:00,2025-11-14T09:39:10+00:00,0.01
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T09:40:43+00:00,2025-11-14T09:42:30+00:00,0.03
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),True,51.449659,-2.52216188,0.638,True,2025-11-14T09:43:00+00:00,2025-11-14T10:03:00+00:00,0.33
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-11-14T09:43:01+00:00,2025-11-14T09:43:59+00:00,0.02
WXW00225,CAM VALLEY DUNKERTON INLET,CAM BROOK(S),False,51.32846272,-2.43008923,9.223,True,2025-11-14T09:46:00+00:00,2025-11-14T09:47:00+00:00,0.02
WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,True,51.41509871,-2.494201826,2.7,True,2025-11-14T09:46:00+00:00,2025-11-15T03:12:00+00:00,17.43
WXW00139,BRISTOL WELLINGTON HILL WEST / BISHOPTHORPE ROAD,TRIB OF RIVER TRYM VIA SWS,False,51.49121014,-2.595721481,4.139,False,2025-11-14T09:46:00+00:00,2025-11-14T09:54:00+00:00,0.13
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-11-14T09:49:16+00:00,2025-11-14T09:52:39+00:00,0.06
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T09:49:48+00:00,2025-11-14T09:51:36+00:00,0.03
WXW00262,BRISTOL CHERINGTON ROAD O/S NO 2,TRIB OF RIVER TRYM VIA SWS,False,51.4925561,-2.599801032,4.323,False,2025-11-14T09:50:00+00:00,2025-11-14T10:25:00+00:00,0.58
WXW00735,BOX MILL LANE,BY BROOK,False,51.4185283,-2.253344413,12.26,True,2025-11-14T09:52:00+00:00,2025-11-15T00:11:00+00:00,14.32
WXW00639,LONG DEAN INLET,BY BROOK,False,51.47954044,-2.220648616,13.735,True,2025-11-14T09:54:00+00:00,2025-11-14T10:45:00+00:00,0.85
WXW00139,BRISTOL WELLINGTON HILL WEST / BISHOPTHORPE ROAD,TRIB OF RIVER TRYM VIA SWS,False,51.49121014,-2.595721481,4.139,False,2025-11-14T09:56:00+00:00,2025-11-14T10:02:00+00:00,0.1
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T09:56:00+00:00,2025-11-14T09:58:00+00:00,0.03
WXW00015,BRISTOL CRANBROOK ROAD O/S NO 2,RIVER AVON VIA SWS (ESTUARINE),False,51.47049867,-2.594616656,3.125,False,2025-11-14T09:56:00+00:00,2025-11-14T09:58:00+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-11-14T09:57:21+00:00,2025-11-14T10:01:58+00:00,0.08
WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,True,51.38273558,-2.355717322,8.831,True,2025-11-14T09:58:00+00:00,2025-11-14T18:42:00+00:00,8.73
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T09:59:36+00:00,2025-11-14T10:01:23+00:00,0.03
WXW00161,BOX MILL LANE STORM TANK,BY BROOK (S),False,51.41829002,-2.255413929,12.175,True,2025-11-14T10:00:00+00:00,2025-11-15T03:04:00+00:00,17.07
WXW00015,BRISTOL CRANBROOK ROAD O/S NO 2,RIVER AVON VIA SWS (ESTUARINE),False,51.47049867,-2.594616656,3.125,False,2025-11-14T10:00:00+00:00,2025-11-14T10:02:00+00:00,0.03
WXW00065,BRISTOL OPPOSITE 83 AIRPORT ROAD,BRISLINGTON BROOK(S),False,51.42658656,-2.568429492,1.921,False,2025-11-14T10:02:00+00:00,2025-11-15T03:16:00+00:00,17.23
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-11-14T10:05:46+00:00,2025-11-14T10:06:34+00:00,0.01
WXW00139,BRISTOL WELLINGTON HILL WEST / BISHOPTHORPE ROAD,TRIB OF RIVER TRYM VIA SWS,False,51.49121014,-2.595721481,4.139,False,2025-11-14T10:06:00+00:00,2025-11-14T10:12:00+00:00,0.1
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T10:08:00+00:00,2025-11-14T10:10:00+00:00,0.03
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T10:10:49+00:00,2025-11-14T10:12:36+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-11-14T10:11:43+00:00,2025-11-14T10:12:42+00:00,0.02
WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,True,51.37309972,-2.374807761,8.493,True,2025-11-14T10:12:00+00:00,2025-11-14T10:22:00+00:00,0.17
WXW00408,BATH ENTRY HILL GARDENS R/G NO 6 (LYNCOMBE VALE),THE RIVER AVON,False,51.36781734,-2.364723499,9.06,True,2025-11-14T10:12:00+00:00,2025-11-14T10:34:00+00:00,0.37
WXW00406,BATH ENGLISHCOMBE LANE / SOUTHDOWN ROAD JUNCTION,RIVER AVON (S),False,51.36731503,-2.389484506,8.243,True,2025-11-14T10:12:00+00:00,2025-11-14T10:28:00+00:00,0.27
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T10:12:00+00:00,2025-11-14T10:14:00+00:00,0.03
WXW00225,CAM VALLEY DUNKERTON INLET,CAM BROOK(S),False,51.32846272,-2.43008923,9.223,True,2025-11-14T10:15:00+00:00,2025-11-14T10:19:00+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-11-14T10:15:10+00:00,2025-11-14T10:16:07+00:00,0.02
WXW00754,BATH MOORLAND ROAD NEAR NO 49,RIVER AVON(S),False,51.37653337,-2.377996702,8.244,True,2025-11-14T10:16:00+00:00,2025-11-14T10:28:00+00:00,0.2
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T10:16:00+00:00,2025-11-14T10:18:00+00:00,0.03
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-11-14T10:18:00+00:00,2025-11-14T11:28:00+00:00,1.17
WXW00922,BOX VALENS TERRACE,BY BROOK,False,51.41699641,-2.254860265,12.212,True,2025-11-14T10:18:00+00:00,2025-11-14T19:52:00+00:00,9.57
WXW00795,BATH NEWBRIDGE ROAD R/O NO 131,RIVER AVON(S),False,51.38381143,-2.393288871,7.415,True,2025-11-14T10:18:00+00:00,2025-11-14T10:31:00+00:00,0.22
WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,True,51.39722012,-2.390054651,7.052,True,2025-11-14T10:18:00+00:00,2025-11-14T23:20:00+00:00,13.03
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T10:18:59+00:00,2025-11-14T10:20:51+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-11-14T10:19:40+00:00,2025-11-14T10:20:46+00:00,0.02
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,True,51.37356999,-2.35070411,9.339,True,2025-11-14T10:20:00+00:00,2025-11-14T10:22:00+00:00,0.03
WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,True,51.37002139,-2.36726937,8.881,True,2025-11-14T10:20:00+00:00,2025-11-14T10:28:00+00:00,0.13
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,True,51.38413278,-2.371980745,8.176,True,2025-11-14T10:20:00+00:00,2025-11-14T10:24:00+00:00,0.07
WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),True,51.40500879,-2.452141868,4.502,True,2025-11-14T10:22:00+00:00,2025-11-14T10:30:00+00:00,0.13
WXW01067,FILTON STOKE BROOK,STOKE BROOK(S),False,51.5189162,-2.564303125,5.272,False,2025-11-14T10:22:13+00:00,2025-11-14T10:24:43+00:00,0.04
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-11-14T10:23:11+00:00,2025-11-14T10:25:44+00:00,0.04
WXW00707,MELKSHAM INLET,RIVER AVON,True,51.37544939,-2.14770772,17.359,True,2025-11-14T10:24:00+00:00,2025-11-17T01:42:00+00:00,63.3
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,True,51.37356999,-2.35070411,9.339,True,2025-11-14T10:24:00+00:00,2025-11-14T10:34:00+00:00,0.17
WXW00184,CHIPPENHAM BRISTOL ROAD,HARDENHUISH BROOK,False,51.46403164,-2.128876778,17.528,True,2025-11-14T10:24:00+00:00,2025-11-15T06:50:00+00:00,20.43
WXW00831,BATHFORD OSTLING LANE,RIVER AVON,True,51.40096297,-2.307744331,10.242,True,2025-11-14T10:24:00+00:00,2025-11-14T11:00:00+00:00,0.6
WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,True,51.38020426,-2.363083302,8.644,True,2025-11-14T10:24:00+00:00,2025-11-14T10:36:00+00:00,0.2
WXW01211,BATH WELLSWAY NR 372,RIVER AVON,True,51.36051886,-2.372363948,9.11,True,2025-11-14T10:26:00+00:00,2025-11-14T10:28:00+00:00,0.03
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T10:26:31+00:00,2025-11-14T10:28:21+00:00,0.03
WXW00225,CAM VALLEY DUNKERTON INLET,CAM BROOK(S),False,51.32846272,-2.43008923,9.223,True,2025-11-14T10:28:00+00:00,2025-11-14T10:31:00+00:00,0.05
WXW01067,FILTON STOKE BROOK,STOKE BROOK(S),False,51.5189162,-2.564303125,5.272,False,2025-11-14T10:29:18+00:00,2025-11-14T10:32:06+00:00,0.05
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-11-14T10:29:56+00:00,2025-11-14T10:33:09+00:00,0.05
WXW00259,BATH WALCOT RIVER BANK END OF CHATHAM ROW,RIVER AVON,True,51.38729616,-2.35810954,8.59,True,2025-11-14T10:30:00+00:00,2025-11-14T18:42:00+00:00,8.2
WXW00076,BRISTOL KINGSWOOD ALMA RD / NEW CHELTENHAM RD JUNCTION,WARMLEY BROOK VIA SWS,False,51.46662464,-2.499897636,2.126,True,2025-11-14T10:30:00+00:00,2025-11-14T10:52:00+00:00,0.37
WXW00729,MONKTON COMBE MILL LANE,MIDFORD BROOK (VIA SWS),False,51.3565886,-2.32746681,10.82,True,2025-11-14T10:30:00+00:00,2025-11-14T11:32:00+00:00,1.03
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,True,51.38413278,-2.371980745,8.176,True,2025-11-14T10:30:00+00:00,2025-11-14T10:32:00+00:00,0.03
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),True,51.449659,-2.52216188,0.638,True,2025-11-14T10:31:00+00:00,2025-11-14T10:52:00+00:00,0.35
WXW00040,BRISTOL KINGSWOOD NEW CHELTENHAM ROAD O/S 43,WARMLEY BROOK VIA SWS,False,51.46708026,-2.506870378,1.951,True,2025-11-14T10:32:00+00:00,2025-11-14T10:46:00+00:00,0.23
WXW00139,BRISTOL WELLINGTON HILL WEST / BISHOPTHORPE ROAD,TRIB OF RIVER TRYM VIA SWS,False,51.49121014,-2.595721481,4.139,False,2025-11-14T10:34:00+00:00,2025-11-14T10:36:00+00:00,0.03
WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),True,51.34791074,-2.251289209,13.938,True,2025-11-14T10:34:00+00:00,2025-11-14T11:16:00+00:00,0.7
WXW00581,BRISTOL IRVING CLOSE SEYMOUR ROAD,TRIB OF WARMLEY BROOK VIA SWS,False,51.47865325,-2.504651472,2.672,True,2025-11-14T10:34:00+00:00,2025-11-14T10:42:00+00:00,0.13
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-11-14T10:34:29+00:00,2025-11-14T10:36:16+00:00,0.03
